"About the data: Exported on Aug 27, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan or Michigan Medicine or VA Ann Arbor Healthcare System. For more information, please see https://app.dimensions.ai/datasources. © 2020 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
158,pub.1126385802,10.1002/hed.26164,32270581,PMC7262203,COVID‐19 pandemic: Effects and evidence‐based recommendations for otolaryngology and head and neck surgery practice,Head & Neck,,"Betacoronavirus; Coronavirus Infections; Humans; Infectious Disease Transmission, Patient-to-Professional; Otolaryngology; Pandemics; Pneumonia, Viral; Practice Guidelines as Topic; Practice Patterns, Physicians'",2020-06,2020,42,6,1259-1267,All OA; Gold,Article,"Kowalski, Luiz P.; Sanabria, Alvaro; Ridge, John A.; Ng, Wai Tong; Bree, Remco; Rinaldo, Alessandra; Takes, Robert P.; Mäkitie, Antti A.; Carvalho, Andre L.; Bradford, Carol R.; Paleri, Vinidh; Hartl, Dana M.; Poorten, Vincent Vander; Nixon, Iain J.; Piazza, Cesare; Lacy, Peter D.; Rodrigo, Juan P.; Guntinas‐Lichius, Orlando; Mendenhall, William M.; D'Cruz, Anil; Lee, Anne W. M.; Ferlito, Alfio",,"Kowalski, Luiz P. (University of São Paulo; AC Camargo Hospital); Sanabria, Alvaro (University of Antioquia); Ridge, John A. (Temple University Health System); Ng, Wai Tong (Pamela Youde Nethersole Eastern Hospital); Bree, Remco (University Medical Center Utrecht); Rinaldo, Alessandra (University of Udine); Takes, Robert P. (Radboud University Nijmegen Medical Centre); Mäkitie, Antti A. (Helsinki University Hospital; University of Helsinki; Karolinska University Hospital); Carvalho, Andre L. (International Agency For Research On Cancer); Bradford, Carol R. (University of Michigan); Paleri, Vinidh (Royal Marsden Hospital); Hartl, Dana M. (University of Paris-Sud); Poorten, Vincent Vander (KU Leuven; Universitair Ziekenhuis Leuven); Nixon, Iain J. (University of Edinburgh); Piazza, Cesare (); Lacy, Peter D. (Beaumont Hospital); Rodrigo, Juan P. (); Guntinas‐Lichius, Orlando (Jena University Hospital); Mendenhall, William M. (University of Florida); D'Cruz, Anil (Tata Memorial Hospital); Lee, Anne W. M. (University of Hong Kong); Ferlito, Alfio ()",Helsinki University Hospital; Royal Marsden Hospital; Tata Memorial Hospital; Universitair Ziekenhuis Leuven; Temple University Health System; University of Antioquia; University of Udine; University of Paris-Sud; Radboud University Nijmegen Medical Centre; International Agency For Research On Cancer; KU Leuven; Beaumont Hospital; Pamela Youde Nethersole Eastern Hospital; University of São Paulo; University of Helsinki; University of Edinburgh; Jena University Hospital; University of Michigan; University of Florida; University Medical Center Utrecht; University of Hong Kong; Karolinska University Hospital; AC Camargo Hospital,grid.15485.3d; grid.424926.f; grid.410871.b; grid.410569.f; grid.412530.1; grid.412881.6; grid.5390.f; grid.5842.b; grid.10417.33; grid.17703.32; grid.5596.f; grid.414315.6; grid.417134.4; grid.11899.38; grid.7737.4; grid.4305.2; grid.275559.9; grid.214458.e; grid.15276.37; grid.7692.a; grid.194645.b; grid.24381.3c; grid.413320.7,Finland; United Kingdom; India; Belgium; United States; Colombia; Italy; France; Netherlands; France; Belgium; Ireland; China; Brazil; Finland; United Kingdom; Germany; United States; United States; Netherlands; China; Sweden; Brazil,,66,66,,,7,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hed.26164,https://app.dimensions.ai/details/publication/pub.1126385802,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,
148,pub.1126755578,10.1016/j.jacc.2020.04.031,32311448,PMC7164881,"COVID-19 and Thrombotic or Thromboembolic Disease: Implications for Prevention, Antithrombotic Therapy, and Follow-up",Journal of the American College of Cardiology,,"Anticoagulants; Betacoronavirus; Coronavirus Infections; Fibrinolytic Agents; Humans; Pandemics; Platelet Aggregation Inhibitors; Pneumonia, Viral; Thromboembolism; Treatment Outcome",2020-06,2020,75,23,2950-2973,All OA; Gold,Article,"Bikdeli, Behnood; Madhavan, Mahesh V.; Jimenez, David; Chuich, Taylor; Dreyfus, Isaac; Driggin, Elissa; Der Nigoghossian, Caroline; Ageno, Walter; Madjid, Mohammad; Guo, Yutao; Tang, Liang V.; Hu, Yu; Giri, Jay; Cushman, Mary; Quéré, Isabelle; Dimakakos, Evangelos P.; Gibson, C. Michael; Lippi, Giuseppe; Favaloro, Emmanuel J.; Fareed, Jawed; Caprini, Joseph A.; Tafur, Alfonso J.; Burton, John R.; Francese, Dominic P.; Wang, Elizabeth Y.; Falanga, Anna; McLintock, Claire; Hunt, Beverley J.; Spyropoulos, Alex C.; Barnes, Geoffrey D.; Eikelboom, John W.; Weinberg, Ido; Schulman, Sam; Carrier, Marc; Piazza, Gregory; Beckman, Joshua A.; Steg, P. Gabriel; Stone, Gregg W.; Rosenkranz, Stephan; Goldhaber, Samuel Z.; Parikh, Sahil A.; Monreal, Manuel; Krumholz, Harlan M.; Konstantinides, Stavros V.; Weitz, Jeffrey I.; Lip, Gregory Y.H.","Bikdeli, Behnood (NewYork–Presbyterian Hospital; Yale University; Cardiovascular Research Foundation)","Bikdeli, Behnood (NewYork–Presbyterian Hospital; Yale University; Cardiovascular Research Foundation); Madhavan, Mahesh V. (NewYork–Presbyterian Hospital; Cardiovascular Research Foundation); Jimenez, David (Institute of Health Carlos III); Chuich, Taylor (NewYork–Presbyterian Hospital); Dreyfus, Isaac (NewYork–Presbyterian Hospital); Driggin, Elissa (NewYork–Presbyterian Hospital); Der Nigoghossian, Caroline (NewYork–Presbyterian Hospital); Ageno, Walter (University of Insubria); Madjid, Mohammad (The University of Texas Health Science Center at Houston); Guo, Yutao (Chinese PLA General Hospital); Tang, Liang V. (Huazhong University of Science and Technology); Hu, Yu (Huazhong University of Science and Technology); Giri, Jay (Hospital of the University of Pennsylvania; University of Pennsylvania; Philadelphia VA Medical Center); Cushman, Mary (University of Vermont Medical Center); Quéré, Isabelle (University of Montpellier); Dimakakos, Evangelos P. (National and Kapodistrian University of Athens); Gibson, C. Michael (Harvard University; Beth Israel Deaconess Medical Center); Lippi, Giuseppe (Azienda Ospedaliera Universitaria Integrata Verona); Favaloro, Emmanuel J. (Westmead Hospital); Fareed, Jawed (Loyola University Medical Center); Caprini, Joseph A. (University of Chicago); Tafur, Alfonso J. (University of Chicago; NorthShore University HealthSystem); Burton, John R. (NewYork–Presbyterian Hospital); Francese, Dominic P. (Cardiovascular Research Foundation); Wang, Elizabeth Y. (NewYork–Presbyterian Hospital); Falanga, Anna (University of Milano-Bicocca); McLintock, Claire (Auckland City Hospital); Hunt, Beverley J. (St Thomas' Hospital); Spyropoulos, Alex C. (Hofstra University); Barnes, Geoffrey D. (University of Michigan); Eikelboom, John W. (Population Health Research Institute); Weinberg, Ido (Massachusetts General Hospital); Schulman, Sam (Sechenov University; McMaster University; Thrombosis and Atherosclerosis Research Institute); Carrier, Marc (Ottawa Hospital); Piazza, Gregory (Harvard University; Brigham and Women's Hospital); Beckman, Joshua A. (Vanderbilt University); Steg, P. Gabriel (Paris 12 Val de Marne University; Imperial College London); Stone, Gregg W. (Cardiovascular Research Foundation; Icahn School of Medicine at Mount Sinai); Rosenkranz, Stephan (University of Cologne); Goldhaber, Samuel Z. (Harvard University; Brigham and Women's Hospital); Parikh, Sahil A. (NewYork–Presbyterian Hospital; Cardiovascular Research Foundation); Monreal, Manuel (Hospital Universitari Germans Trias i Pujol); Krumholz, Harlan M. (Yale University; Yale University); Konstantinides, Stavros V. (Johannes Gutenberg University of Mainz); Weitz, Jeffrey I. (McMaster University; Thrombosis and Atherosclerosis Research Institute); Lip, Gregory Y.H. (Liverpool Heart and Chest Hospital; Aalborg University)",National and Kapodistrian University of Athens; Huazhong University of Science and Technology; Hofstra University; NewYork–Presbyterian Hospital; Vanderbilt University; NorthShore University HealthSystem; University of Cologne; University of Insubria; Loyola University Medical Center; Brigham and Women's Hospital; McMaster University; Ottawa Hospital; Philadelphia VA Medical Center; University of Milano-Bicocca; Icahn School of Medicine at Mount Sinai; Auckland City Hospital; University of Pennsylvania; University of Chicago; St Thomas' Hospital; Harvard University; Hospital of the University of Pennsylvania; Liverpool Heart and Chest Hospital; Westmead Hospital; University of Michigan; Johannes Gutenberg University of Mainz; Paris 12 Val de Marne University; University of Montpellier; Yale University; Aalborg University; Institute of Health Carlos III; The University of Texas Health Science Center at Houston; University of Vermont Medical Center; Beth Israel Deaconess Medical Center; Hospital Universitari Germans Trias i Pujol; Sechenov University; Chinese PLA General Hospital; Imperial College London; Cardiovascular Research Foundation; Thrombosis and Atherosclerosis Research Institute; Massachusetts General Hospital; Azienda Ospedaliera Universitaria Integrata Verona; Population Health Research Institute,grid.5216.0; grid.33199.31; grid.257060.6; grid.413734.6; grid.152326.1; grid.240372.0; grid.6190.e; grid.18147.3b; grid.411451.4; grid.62560.37; grid.25073.33; grid.412687.e; grid.410355.6; grid.7563.7; grid.59734.3c; grid.414055.1; grid.25879.31; grid.170205.1; grid.425213.3; grid.38142.3c; grid.411115.1; grid.415992.2; grid.413252.3; grid.214458.e; grid.5802.f; grid.410511.0; grid.121334.6; grid.47100.32; grid.5117.2; grid.413448.e; grid.267308.8; grid.414924.e; grid.239395.7; grid.411438.b; grid.448878.f; grid.414252.4; grid.7445.2; grid.418668.5; grid.418562.c; grid.32224.35; grid.411475.2; grid.415102.3,Greece; China; United States; United States; United States; United States; Germany; Italy; United States; United States; Canada; Canada; United States; Italy; United States; New Zealand; United States; United States; United Kingdom; United States; United States; United Kingdom; Australia; United States; Germany; France; France; United States; Denmark; Spain; United States; United States; United States; Spain; Russia; China; United Kingdom; United States; Canada; United States; Italy; Canada,National Heart Lung and Blood Institute,385,385,,,1338,https://doi.org/10.1016/j.jacc.2020.04.031,https://app.dimensions.ai/details/publication/pub.1126755578,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,
140,pub.1126273025,10.1016/j.clim.2020.108410,32276140,PMC7139239,Epigenetic dysregulation of ACE2 and interferon-regulated genes might suggest increased COVID-19 susceptibility and severity in lupus patients,Clinical Immunology,,"Betacoronavirus; CD11a Antigen; Coronavirus Infections; Cytokines; DNA Methylation; Disease Progression; Epigenesis, Genetic; Genetic Predisposition to Disease; Host-Pathogen Interactions; Humans; Interferon Regulatory Factors; Lupus Erythematosus, Systemic; NF-kappa B; Oxidative Stress; Pandemics; Peptidyl-Dipeptidase A; Pneumonia, Viral; Protein Binding; Receptors, KIR; Signal Transduction; Spike Glycoprotein, Coronavirus; Viremia",2020-06,2020,215,,108410,All OA; Gold,Article,"Sawalha, Amr H.; Zhao, Ming; Coit, Patrick; Lu, Qianjin","Sawalha, Amr H. (University of Pittsburgh; University of Pittsburgh)","Sawalha, Amr H. (University of Pittsburgh; University of Pittsburgh); Zhao, Ming (Second Xiangya Hospital of Central South University; Second Xiangya Hospital of Central South University); Coit, Patrick (University of Michigan); Lu, Qianjin (Second Xiangya Hospital of Central South University; Second Xiangya Hospital of Central South University)",Second Xiangya Hospital of Central South University; University of Pittsburgh; University of Michigan,grid.452708.c; grid.21925.3d; grid.214458.e,China; United States; United States,National Natural Science Foundation of China; National Institute of Allergy and Infectious Diseases,38,38,,,28,https://doi.org/10.1016/j.clim.2020.108410,https://app.dimensions.ai/details/publication/pub.1126273025,11 Medical and Health Sciences; 1107 Immunology,
96,pub.1127615011,10.1016/j.cardfail.2020.05.008,32417380,PMC7224667,Coronavirus Disease 2019 in Heart Transplant Recipients in Southeastern Michigan – Case Series,Journal of Cardiac Failure,,"Adult; Aged; Betacoronavirus; Cohort Studies; Coronavirus Infections; Critical Care; Female; Heart Failure; Heart Transplantation; Hospitalization; Humans; Male; Michigan; Middle Aged; Pandemics; Pneumonia, Viral",2020-06,2020,26,6,457-461,All OA; Gold,Article,"Ketcham, Scott W.; Adie, Sarah K.; Malliett, Ashley; Abdul-Aziz, Ahmad A.; Bitar, Abbas; Grafton, Gillian; Konerman, Matthew C.","Ketcham, Scott W. (University of Michigan)","Ketcham, Scott W. (University of Michigan); Adie, Sarah K. (University of Michigan); Malliett, Ashley (Henry Ford Health System); Abdul-Aziz, Ahmad A. (University of Michigan); Bitar, Abbas (University of Michigan); Grafton, Gillian (Henry Ford Health System); Konerman, Matthew C. (University of Michigan)",University of Michigan; Henry Ford Health System,grid.214458.e; grid.239864.2,United States; United States,,5,5,,,28,http://www.onlinejcf.com/article/S1071916420304152/pdf,https://app.dimensions.ai/details/publication/pub.1127615011,11 Medical and Health Sciences; 1103 Clinical Sciences,
81,pub.1127597286,10.1038/s41371-020-0356-y,32409727,PMC7224587,Managing hypertension during the COVID-19 pandemic,Journal of Human Hypertension,,"Angiotensin Receptor Antagonists; Angiotensin-Converting Enzyme Inhibitors; Betacoronavirus; Coronavirus Infections; Humans; Hypertension; Pandemics; Pneumonia, Viral",2020-06,2020,34,6,415-417,All OA; Gold,Article,"Nadar, Sunil K.; Tayebjee, Muzahir H.; Stowasser, Michael; Byrd, James Brian","Nadar, Sunil K. (Sultan Qaboos University Hospital)","Nadar, Sunil K. (Sultan Qaboos University Hospital); Tayebjee, Muzahir H. (Leeds Teaching Hospitals NHS Trust); Stowasser, Michael (); Byrd, James Brian (University of Michigan)",Leeds Teaching Hospitals NHS Trust; Sultan Qaboos University Hospital; University of Michigan,grid.415967.8; grid.412855.f; grid.214458.e,United Kingdom; Oman; United States,,0,0,,,11,https://www.nature.com/articles/s41371-020-0356-y.pdf,https://app.dimensions.ai/details/publication/pub.1127597286,11 Medical and Health Sciences; 1103 Clinical Sciences,
78,pub.1127978000,10.1007/s00038-020-01399-y,32468219,,Excess mortality from COVID-19: a commentary on the Italian experience,International Journal of Public Health,,"Betacoronavirus; Coronavirus Infections; Humans; Italy; Pandemics; Pneumonia, Viral",2020-06,2020,65,5,529-531,All OA; Gold,Article,"Pasquariello, Paolo; Stranges, Saverio","Stranges, Saverio (Western University; Luxembourg Institute of Health; Humanitas University)","Pasquariello, Paolo (University of Michigan); Stranges, Saverio (Western University; Luxembourg Institute of Health; Humanitas University)",Luxembourg Institute of Health; Humanitas University; University of Michigan; Western University,grid.451012.3; grid.452490.e; grid.214458.e; grid.39381.30,Luxembourg; Italy; United States; Canada,,2,2,,,21,https://link.springer.com/content/pdf/10.1007/s00038-020-01399-y.pdf,https://app.dimensions.ai/details/publication/pub.1127978000,1117 Public Health and Health Services; 11 Medical and Health Sciences,
72,pub.1126670057,10.1177/0194599820919751,32286909,,COVID-19 Pandemic: What Every Otolaryngologist–Head and Neck Surgeon Needs to Know for Safe Airway Management,Otolaryngology,,"Airway Management; Betacoronavirus; Coronavirus Infections; Disease Transmission, Infectious; Female; Head; Humans; Male; Neck; Occupational Health; Otolaryngologists; Pandemics; Patient Safety; Personal Protective Equipment; Pneumonia, Viral; Practice Guidelines as Topic; Safety Management; Tracheostomy",2020-06,2020,162,6,804-808,All OA; Gold,Article,"Balakrishnan, Karthik; Schechtman, Samuel; Hogikyan, Norman D.; Teoh, Anthony Y. B.; McGrath, Brendan; Brenner, Michael J.",,"Balakrishnan, Karthik (Stanford University); Schechtman, Samuel (University of Michigan); Hogikyan, Norman D. (University of Michigan); Teoh, Anthony Y. B. (); McGrath, Brendan (); Brenner, Michael J. (University of Michigan)",Stanford University; University of Michigan,grid.168010.e; grid.214458.e,United States; United States,,35,35,,,14,https://journals.sagepub.com/doi/pdf/10.1177/0194599820919751,https://app.dimensions.ai/details/publication/pub.1126670057,1102 Cardiorespiratory Medicine and Haematology; 1117 Public Health and Health Services; 11 Medical and Health Sciences,
60,pub.1125994988,10.1634/theoncologist.2020-0221,32227551,PMC7228207,Cancer Research Ethics and COVID‐19,The Oncologist,,"Betacoronavirus; China; Coronavirus Infections; Ethics, Research; Humans; Pandemics; Pneumonia, Viral; SARS Virus",2020-06,2020,25,6,458-459,All OA; Gold,Article,"Shuman, Andrew G.; Pentz, Rebecca D.",,"Shuman, Andrew G. (University of Michigan; University of Michigan); Pentz, Rebecca D. (Emory University)",Emory University; University of Michigan,grid.189967.8; grid.214458.e,United States; United States,,7,7,,,17,https://theoncologist.onlinelibrary.wiley.com/doi/pdfdirect/10.1634/theoncologist.2020-0221,https://app.dimensions.ai/details/publication/pub.1125994988,11 Medical and Health Sciences; 1112 Oncology and Carcinogenesis,
60,pub.1128390520,10.1016/j.hrthm.2020.06.010,32535140,PMC7289086,HRS/EHRA/APHRS/LAHRS/ACC/AHA worldwide practice update for telehealth and arrhythmia monitoring during and after a pandemic,Heart Rhythm,,,2020-06,2020,,,,All OA; Gold,Article,"Varma, Niraj; Marrouche, Nassir F; Aguinaga, Luis; Albert, Christine M; Arbelo, Elena; Choi, Jong-Il; Chung, Mina K; Conte, Giulio; Dagher, Lilas; Epstein, Laurence M; Ghanbari, Hamid; Han, Janet K; Heidbuchel, Hein; Huang, He; Lakkireddy, Dhanunjaya R; Ngarmukos, Tachapong; Russo, Andrea M; Saad, Eduardo B; Saenz Morales, Luis C; Sandau, Kristin E; Sridhar, Arun Raghav M; Stecker, Eric C; Varosy, Paul D",,"Varma, Niraj (Cleveland Clinic); Marrouche, Nassir F (Tulane University); Aguinaga, Luis (); Albert, Christine M (Cedars-Sinai Medical Center); Arbelo, Elena (Consorci Institut D'Investigacions Biomediques August Pi I Sunyer; Institute of Health Carlos III); Choi, Jong-Il (Korea University Medical Center); Chung, Mina K (Cleveland Clinic); Conte, Giulio (Swiss Institute for Regenerative Medicine); Dagher, Lilas (Tulane University); Epstein, Laurence M (North Shore University Hospital); Ghanbari, Hamid (University of Michigan); Han, Janet K (University of California, Los Angeles); Heidbuchel, Hein (University of Antwerp); Huang, He (Renmin Hospital of Wuhan University); Lakkireddy, Dhanunjaya R (); Ngarmukos, Tachapong (Mahidol University); Russo, Andrea M (Cooper Medical School of Rowan University); Saad, Eduardo B (Hospital Pró-Cardíaco); Saenz Morales, Luis C (); Sandau, Kristin E (Bethel University); Sridhar, Arun Raghav M (University of Washington); Stecker, Eric C (Oregon Health & Science University); Varosy, Paul D (VA Eastern Colorado Health Care System)","Korea University Medical Center; Consorci Institut D'Investigacions Biomediques August Pi I Sunyer; Cleveland Clinic; University of California, Los Angeles; North Shore University Hospital; Cedars-Sinai Medical Center; VA Eastern Colorado Health Care System; Institute of Health Carlos III; Oregon Health & Science University; Hospital Pró-Cardíaco; University of Washington; Tulane University; Swiss Institute for Regenerative Medicine; University of Antwerp; Bethel University; University of Michigan; Cooper Medical School of Rowan University; Mahidol University; Renmin Hospital of Wuhan University",grid.411134.2; grid.10403.36; grid.239578.2; grid.19006.3e; grid.240382.f; grid.50956.3f; grid.280930.0; grid.413448.e; grid.5288.7; grid.413215.0; grid.34477.33; grid.265219.b; grid.483229.6; grid.5284.b; grid.418297.1; grid.214458.e; grid.411897.2; grid.10223.32; grid.412632.0,South Korea; Spain; United States; United States; United States; United States; United States; Spain; United States; Brazil; United States; United States; Switzerland; Belgium; United States; United States; United States; Thailand; China,,0,0,,,42,https://doi.org/10.1016/j.hrthm.2020.06.010,https://app.dimensions.ai/details/publication/pub.1128390520,1102 Cardiorespiratory Medicine and Haematology; 09 Engineering; 11 Medical and Health Sciences; 0903 Biomedical Engineering,
59,pub.1128393675,10.1016/j.jacc.2020.06.019,32534936,PMC7289088,HRS/EHRA/APHRS/LAHRS/ACC/AHA worldwide practice update for telehealth and arrhythmia monitoring during and after a pandemic,Journal of the American College of Cardiology,,,2020-06,2020,,,,All OA; Gold,Article,"Varma, Niraj; Marrouche, Nassir F; Aguinaga, Luis; Albert, Christine M; Arbelo, Elena; Choi, Jong-Il; Chung, Mina K; Conte, Giulio; Dagher, Lilas; Epstein, Laurence M; Ghanbari, Hamid; Han, Janet K; Heidbuchel, Hein; Huang, He; Lakkireddy, Dhanunjaya R; Ngarmukos, Tachapong; Russo, Andrea M; Saad, Eduardo B; Saenz Morales, Luis C; Sandau, Kristin E; Sridhar, Arun Raghav M; Stecker, Eric C; Varosy, Paul D",,"Varma, Niraj (Cleveland Clinic); Marrouche, Nassir F (Tulane University); Aguinaga, Luis (); Albert, Christine M (Cedars-Sinai Medical Center); Arbelo, Elena (Consorci Institut D'Investigacions Biomediques August Pi I Sunyer; Institute of Health Carlos III); Choi, Jong-Il (Korea University Medical Center); Chung, Mina K (Cleveland Clinic); Conte, Giulio (Swiss Institute for Regenerative Medicine); Dagher, Lilas (Tulane University); Epstein, Laurence M (North Shore University Hospital); Ghanbari, Hamid (University of Michigan); Han, Janet K (University of California, Los Angeles); Heidbuchel, Hein (University of Antwerp); Huang, He (Renmin Hospital of Wuhan University); Lakkireddy, Dhanunjaya R (); Ngarmukos, Tachapong (Mahidol University); Russo, Andrea M (Cooper Medical School of Rowan University); Saad, Eduardo B (Hospital Pró-Cardíaco); Saenz Morales, Luis C (); Sandau, Kristin E (Bethel University); Sridhar, Arun Raghav M (University of Washington); Stecker, Eric C (Oregon Health & Science University); Varosy, Paul D (VA Eastern Colorado Health Care System)","Tulane University; Mahidol University; Cedars-Sinai Medical Center; VA Eastern Colorado Health Care System; Oregon Health & Science University; Korea University Medical Center; Cooper Medical School of Rowan University; Institute of Health Carlos III; Cleveland Clinic; Swiss Institute for Regenerative Medicine; Consorci Institut D'Investigacions Biomediques August Pi I Sunyer; Bethel University; University of California, Los Angeles; University of Antwerp; University of Michigan; Hospital Pró-Cardíaco; University of Washington; Renmin Hospital of Wuhan University; North Shore University Hospital",grid.265219.b; grid.10223.32; grid.50956.3f; grid.280930.0; grid.5288.7; grid.411134.2; grid.411897.2; grid.413448.e; grid.239578.2; grid.483229.6; grid.10403.36; grid.418297.1; grid.19006.3e; grid.5284.b; grid.214458.e; grid.413215.0; grid.34477.33; grid.412632.0; grid.240382.f,United States; Thailand; United States; United States; United States; South Korea; United States; Spain; United States; Switzerland; Spain; United States; United States; Belgium; United States; Brazil; United States; China; United States,,0,0,,,23,https://doi.org/10.1016/j.jacc.2020.06.019,https://app.dimensions.ai/details/publication/pub.1128393675,1102 Cardiorespiratory Medicine and Haematology; 1117 Public Health and Health Services; 11 Medical and Health Sciences,
55,pub.1127243592,10.1016/j.ijid.2020.04.073,32360940,PMC7192091,Preliminary estimation of the novel coronavirus disease (COVID-19) cases in Iran: A reply to Sharifi,International Journal of Infectious Diseases,,"Air Travel; Betacoronavirus; Coronavirus; Coronavirus Infections; Humans; Iran; Pandemics; Pneumonia, Viral",2020-06,2020,95,,429-430,All OA; Gold,Article,"Zhuang, Zian; Zhao, Shi; Lin, Qianying; Cao, Peihua; Lou, Yijun; Yang, Lin; He, Daihai","Yang, Lin (Hong Kong Polytechnic University)","Zhuang, Zian (Hong Kong Polytechnic University); Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianying (University of Michigan); Cao, Peihua (Southern Medical University); Lou, Yijun (Hong Kong Polytechnic University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University)",Chinese University of Hong Kong; Hong Kong Polytechnic University; Southern Medical University; University of Michigan,grid.10784.3a; grid.16890.36; grid.284723.8; grid.214458.e,China; China; China; United States,,1,1,,,1,http://www.ijidonline.com/article/S1201971220302897/pdf,https://app.dimensions.ai/details/publication/pub.1127243592,11 Medical and Health Sciences; 1117 Public Health and Health Services; 0605 Microbiology; 1108 Medical Microbiology; 06 Biological Sciences,
52,pub.1128739492,10.1016/j.japh.2020.06.016,32680780,PMC7315968,Older Adults’ Strategies for Obtaining Medication Refills in Hypothetical Scenarios in the Face of COVID-19 Risk,Journal of the American Pharmacists Association,,,2020-06,2020,,,,All OA; Gold,Article,"Vordenberg, Sarah E.; Zikmund-Fisher, Brian J.","Vordenberg, Sarah E. (University of Michigan)","Vordenberg, Sarah E. (University of Michigan); Zikmund-Fisher, Brian J. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,3,https://doi.org/10.1016/j.japh.2020.06.016,https://app.dimensions.ai/details/publication/pub.1128739492,1117 Public Health and Health Services; 11 Medical and Health Sciences,
49,pub.1127156178,10.1111/jgs.16520,32343362,PMC7267170,COVID‐19 Preparedness in Nursing Homes in the Midst of the Pandemic,Journal of the American Geriatrics Society,,"Betacoronavirus; Civil Defense; Coronavirus Infections; Health Care Rationing; Homes for the Aged; Humans; Nursing Homes; Pandemics; Pneumonia, Viral; United States",2020-06,2020,68,6,1164-1166,All OA; Gold,Article,"Quigley, Denise D.; Dick, Andrew; Agarwal, Mansi; Jones, Karen M.; Mody, Lona; Stone, Patricia W.",,"Quigley, Denise D. (RAND Corporation); Dick, Andrew (RAND Corporation); Agarwal, Mansi (Columbia University); Jones, Karen M. (University of Michigan); Mody, Lona (University of Michigan); Stone, Patricia W. (Columbia University)",University of Michigan; RAND Corporation; Columbia University,grid.214458.e; grid.34474.30; grid.21729.3f,United States; United States; United States,National Institute of Nursing Research,7,7,,,6,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jgs.16520,https://app.dimensions.ai/details/publication/pub.1127156178,11 Medical and Health Sciences,
48,pub.1126669623,10.1177/0194599820920850,32284004,,Navigating the Ethics of COVID-19 in Otolaryngology,Otolaryngology,,"Communicable Disease Control; Coronavirus Infections; Delivery of Health Care; Disease Transmission, Infectious; Female; Humans; Male; Otolaryngologists; Otolaryngology; Pandemics; Pneumonia, Viral; Practice Patterns, Physicians'; United States",2020-06,2020,162,6,811-812,All OA; Gold,Article,"Shuman, Andrew G.",,"Shuman, Andrew G. (University of Michigan; University of Michigan)",University of Michigan,grid.214458.e,United States,,6,6,,,,https://journals.sagepub.com/doi/pdf/10.1177/0194599820920850,https://app.dimensions.ai/details/publication/pub.1126669623,1117 Public Health and Health Services; 11 Medical and Health Sciences,
