"About the data: Exported on Aug 05, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan or Michigan Medicine or VA Ann Arbor Healthcare System. For more information, please see https://app.dimensions.ai/datasources. © 2020 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
1,pub.1129297720,10.1016/j.ijrobp.2020.07.015,32668279,PMC7354371,I Can’t Breathe: The Continued Disproportionate Underrepresentation and Effective Exclusion of Black Physicians in the United States Radiation Oncology Workforce,International Journal of Radiation Oncology • Biology • Physics,,,2020-07,2020,,,,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Pennsylvania; University of Michigan; Stanford University; Johns Hopkins University; Howard University; Oregon Health & Science University; Wake Forest University,grid.25879.31; grid.214458.e; grid.168010.e; grid.21107.35; grid.257127.4; grid.5288.7; grid.241167.7,United States; United States; United States; United States; United States; United States; United States,,0,0,,,36,https://doi.org/10.1016/j.ijrobp.2020.07.015,https://app.dimensions.ai/details/publication/pub.1129297720,1117 Public Health and Health Services; 11 Medical and Health Sciences,
1,pub.1129713763,10.1016/j.jcf.2020.07.012,32736950,PMC7387932,DIGEST: Developing innovative gastroenterology specialty training,Journal of Cystic Fibrosis,,,2020-07,2020,,,,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",Case Western Reserve University; University of Michigan; Cystic Fibrosis Foundation; University of Minnesota; Columbia University; University of Toronto,grid.67105.35; grid.214458.e; grid.427709.f; grid.17635.36; grid.21729.3f; grid.17063.33,United States; United States; United States; United States; United States; Canada,,0,0,,,1,http://www.cysticfibrosisjournal.com/article/S1569199320308055/pdf,https://app.dimensions.ai/details/publication/pub.1129713763,11 Medical and Health Sciences; 1114 Paediatrics and Reproductive Medicine,
1,pub.1128448735,10.1002/jee.20346,,,Trying times,Journal of Engineering Education,,,2020-07,2020,109,3,351-352,Closed,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",Pennsylvania State University; Clemson University; University of Michigan; Arizona State University,grid.29857.31; grid.26090.3d; grid.214458.e; grid.215654.1,United States; United States; United States; United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1128448735,09 Engineering; 13 Education,
1,pub.1129346550,10.1016/j.zemedi.2020.06.007,32680688,PMC7361098,The societal impact of ion beam therapy,Zeitschrift für Medizinische Physik,,,2020-07,2020,,,,"All OA; Green, Published",Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Western Australia; University of Michigan,grid.1012.2; grid.214458.e,Australia; United States,Massachusetts General Hospital,0,0,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7361098,https://app.dimensions.ai/details/publication/pub.1129346550,,
1,pub.1129538119,10.1016/j.alcr.2020.100360,,PMC7375263,Understanding the Effects of COVID-19 Through a Life Course Lens,Advances in Life Course Research,,,2020-07,2020,,,100360,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)","University of Minnesota; Oregon State University; Erasmus University Rotterdam; European University Institute; Stockholm University; Max Planck Institute for Human Development; University of Wisconsin–Madison; University College London; University of Michigan; University of Lausanne; University of Agder; Utrecht University; Northwestern University; University of California, Irvine; University of Groningen",grid.17635.36; grid.4391.f; grid.6906.9; grid.15711.33; grid.10548.38; grid.419526.d; grid.14003.36; grid.83440.3b; grid.214458.e; grid.9851.5; grid.23048.3d; grid.5477.1; grid.16753.36; grid.266093.8; grid.4830.f,United States; United States; Netherlands; Italy; Sweden; Germany; United States; United Kingdom; United States; Switzerland; Norway; Netherlands; United States; United States; Netherlands,National Institute on Aging; European Commission; European Research Council; Economic and Social Research Council; Swiss National Science Foundation,0,0,,,8,https://doi.org/10.1016/j.alcr.2020.100360,https://app.dimensions.ai/details/publication/pub.1129538119,16 Studies in Human Society; 17 Psychology and Cognitive Sciences; 1603 Demography; 1701 Psychology; 1608 Sociology,
1,pub.1128712695,10.1016/j.adaj.2020.05.013,32593347,PMC7313524,Opioid and Antibiotic Prescribing,The Journal of the American Dental Association,,"Analgesics, Opioid; Anti-Bacterial Agents; Emergency Service, Hospital; Humans; Inappropriate Prescribing; Practice Patterns, Physicians'; United States",2020-07,2020,151,7,475-476,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",Michigan Medicine; University of Michigan,grid.412590.b; grid.214458.e,United States; United States,,0,0,,,,https://doi.org/10.1016/j.adaj.2020.05.013,https://app.dimensions.ai/details/publication/pub.1128712695,11 Medical and Health Sciences; 1105 Dentistry,
0,pub.1129058337,10.1016/j.exis.2020.06.002,,PMC7341033,Running out? Rethinking resource depletion.,The Extractive Industries and Society,,,2020-07,2020,,,,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,0,0,,,,https://doi.org/10.1016/j.exis.2020.06.002,https://app.dimensions.ai/details/publication/pub.1129058337,16 Studies in Human Society; 1604 Human Geography,13 Climate Action; 7 Affordable and Clean Energy
0,pub.1126787890,10.1007/s00401-020-02156-4,32306066,PMC7166004,MEF2 impairment underlies skeletal muscle atrophy in polyglutamine disease,Acta Neuropathologica,,,2020-07,2020,140,1,63-80,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Padua; University College London; University of Michigan; Venetian Institute of Molecular Medicine,grid.5608.b; grid.83440.3b; grid.214458.e; grid.428736.c,Italy; United Kingdom; United States; Italy,National Institute of General Medical Sciences; National Institute of Neurological Disorders and Stroke,0,0,,,17,https://link.springer.com/content/pdf/10.1007/s00401-020-02156-4.pdf,https://app.dimensions.ai/details/publication/pub.1126787890,1109 Neurosciences; 11 Medical and Health Sciences,
0,pub.1128305818,10.1177/1558689820932309,,,"In This Issue: Complexity Theory, Transformative Mixed Methods, Integration, Spatial Analysis, Mixed Methods Photo Elicitation, and Indigenous Cultural Values Instrument",Journal of Mixed Methods Research,,,2020-07,2020,14,3,275-277,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Alicante; University of Michigan,grid.5268.9; grid.214458.e,Spain; United States,,0,0,,,,https://journals.sagepub.com/doi/pdf/10.1177/1558689820932309,https://app.dimensions.ai/details/publication/pub.1128305818,,
0,pub.1129065691,10.1002/rth2.12373,32685877,PMC7354403,Venous thromboembolism research priorities: A scientific statement from the American Heart Association and the International Society on Thrombosis and Haemostasis,Research and Practice in Thrombosis and Haemostasis,,,2020-07,2020,4,5,714-721,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",Dartmouth–Hitchcock Medical Center; University of North Carolina at Chapel Hill; Vanderbilt University Medical Center; Harvard University; University of Vermont; Case Western Reserve University; University of Michigan,grid.413480.a; grid.10698.36; grid.412807.8; grid.38142.3c; grid.59062.38; grid.67105.35; grid.214458.e,United States; United States; United States; United States; United States; United States; United States,,0,0,,,51,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/rth2.12373,https://app.dimensions.ai/details/publication/pub.1129065691,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being
0,pub.1128525073,10.1177/1367877920918599,,,Postdigital cultural studies,International Journal of Cultural Studies,,,2020-07,2020,23,4,441-450,Closed,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,0,0,,,2,,https://app.dimensions.ai/details/publication/pub.1128525073,"2002 Cultural Studies; 2005 Literary Studies; 20 Language, Communication and Culture",
0,pub.1128565777,10.1177/1473325020933386,,,Memory and time travel: The time capsule challenge,Qualitative Social Work,,,2020-07,2020,19,4,553-558,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,0,0,,,,https://journals.sagepub.com/doi/pdf/10.1177/1473325020933386,https://app.dimensions.ai/details/publication/pub.1128565777,1606 Political Science; 1607 Social Work; 16 Studies in Human Society,
164,pub.1128848619,10.1080/14767058.2020.1784873,32602386,,Management of mothers and neonates in low resources setting during covid-19 pandemia,The Journal of Maternal-Fetal & Neonatal Medicine,,,2020-06-30,2020,,,1-12,Closed,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)","Azienda Ospedaliera di Padova; University of California, Davis; Doctors with Africa Cuamm; University of Michigan; University of Bergen",grid.411474.3; grid.27860.3b; grid.488436.5; grid.214458.e; grid.7914.b,Italy; United States; Italy; United States; Norway,,0,0,,,10,,https://app.dimensions.ai/details/publication/pub.1128848619,11 Medical and Health Sciences; 1114 Paediatrics and Reproductive Medicine,
6,pub.1128885533,10.1136/neurintsurg-2020-016502,32606103,PMC7371488,Neuroendovascular clinical trials disruptions due to COVID-19. Potential future challenges and opportunities.,Journal of NeuroInterventional Surgery,,,2020-06-30,2020,,,neurintsurg-2020-016502,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",The University of Texas Rio Grande Valley; Baptist Hospital of Miami; Massachusetts General Hospital; Wake Forest University; Kaleida Health; University of Kentucky; Mount Sinai Health System; Baptist Medical Center Jacksonville; University of Tennessee Health Science Center; WellStar Health System; Oregon Health & Science University; University of Michigan; Stony Brook University,grid.449717.8; grid.414213.1; grid.32224.35; grid.241167.7; grid.414916.f; grid.266539.d; grid.425214.4; grid.414225.4; grid.267301.1; grid.430892.4; grid.5288.7; grid.214458.e; grid.36425.36,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,,0,0,,,12,https://jnis.bmj.com/content/neurintsurg/early/2020/07/03/neurintsurg-2020-016502.full.pdf,https://app.dimensions.ai/details/publication/pub.1128885533,11 Medical and Health Sciences; 1103 Clinical Sciences,
97,pub.1128447527,10.1111/jdv.16741,32534469,PMC7323164,Cutaneous manifestations of hospitalized coronavirus disease 2019 patients: a report of six cases with clinicopathologic features and viral RNA in situ hybridization,Journal of the European Academy of Dermatology and Venereology,,,2020-06-29,2020,,,,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,0,0,,,1,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jdv.16741,https://app.dimensions.ai/details/publication/pub.1128447527,11 Medical and Health Sciences; 1103 Clinical Sciences,
35,pub.1128885252,10.3390/molecules25132968,32605268,,"Breakthroughs in Medicinal Chemistry: New Targets and Mechanisms, New Drugs, New Hopes–7",Molecules,,,2020-06-28,2020,25,13,2968,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)","University of Lisbon; University of Modena and Reggio Emilia; Jaume I University; Aristotle University of Thessaloniki; University of Zagreb; Istituto di Ricerche Chimiche e Biochimiche G. Ronzoni; National Research Council; University of Aveiro; Osaka Prefecture University; Agency for Science, Technology and Research; University of Pisa; Penn State Milton S. Hershey Medical Center; University of Pavia; University of Coimbra; University of Naples Federico II; University of California, Riverside; University of Toronto; University of Basilicata; University of La Laguna; Keele University; University of Tartu; University of Florence; National and Kapodistrian University of Athens; TU Dresden; University of Genoa; University of Bonn; University of Michigan; University of Turin; University of Porto; University of North Texas Health Science Center; Flinders Medical Centre; Comenius University; University of Mons; University of Montpellier; University of Siena; Sapienza University of Rome; University of Eastern Finland; University of Barcelona; University of Milano-Bicocca; Al-Quds University",grid.9983.b; grid.7548.e; grid.9612.c; grid.4793.9; grid.4808.4; grid.418093.7; grid.5326.2; grid.7311.4; grid.261455.1; grid.185448.4; grid.5395.a; grid.240473.6; grid.8982.b; grid.8051.c; grid.4691.a; grid.266097.c; grid.17063.33; grid.7367.5; grid.10041.34; grid.9757.c; grid.10939.32; grid.8404.8; grid.5216.0; grid.4488.0; grid.5606.5; grid.10388.32; grid.214458.e; grid.7605.4; grid.5808.5; grid.266871.c; grid.414925.f; grid.7634.6; grid.8364.9; grid.121334.6; grid.9024.f; grid.7841.a; grid.9668.1; grid.5841.8; grid.7563.7; grid.16662.35,Portugal; Italy; Spain; Greece; Croatia; Italy; Italy; Portugal; Japan; Singapore; Italy; United States; Italy; Portugal; Italy; United States; Canada; Italy; Spain; United Kingdom; Estonia; Italy; Greece; Germany; Italy; Germany; United States; Italy; Portugal; United States; Australia; Slovakia; Belgium; France; Italy; Italy; Finland; Spain; Italy; Palestinian Territory,,0,0,,,5,https://www.mdpi.com/1420-3049/25/13/2968/pdf,https://app.dimensions.ai/details/publication/pub.1128885252,0304 Medicinal and Biomolecular Chemistry; 0307 Theoretical and Computational Chemistry; 03 Chemical Sciences; 0305 Organic Chemistry,
1,pub.1128124020,10.1002/aet2.10486,,,Zooming In Versus Flying Out: Virtual Residency Interviews in the Era of COVID‐19,AEM Education and Training,,,2020-06-27,2020,,,,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan; Rush University Medical Center,grid.214458.e; grid.240684.c,United States; United States,,0,0,,,1,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aet2.10486,https://app.dimensions.ai/details/publication/pub.1128124020,,
7,pub.1128800972,10.21203/rs.3.rs-37887/v1,,,"Pregnancy-related anxiety during COVID-19: A nationwide survey of 2,740 pregnant women",Research Square,,,2020-06-26,2020,,,,"All OA; Green, Published",Preprint,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,0,0,,,,https://www.researchsquare.com/article/rs-37887/v1.pdf,https://app.dimensions.ai/details/publication/pub.1128800972,1117 Public Health and Health Services; 11 Medical and Health Sciences,
4,pub.1128254787,10.1097/j.pain.0000000000001950,32501861,PMC7302093,Considering the potential for an increase in chronic pain after the COVID-19 pandemic.,Pain,,,2020-06-26,2020,Publish Ahead of Print,,,"All OA; Green, Published",Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",Uniformed Services University of the Health Sciences; Technical University of Munich; University of Michigan; McGill University; Johns Hopkins University; Klinikum Saarbrücken,grid.265436.0; grid.6936.a; grid.214458.e; grid.14709.3b; grid.21107.35; grid.419839.e,United States; Germany; United States; Canada; United States; Germany,,0,0,,,42,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302093,https://app.dimensions.ai/details/publication/pub.1128254787,17 Psychology and Cognitive Sciences; 11 Medical and Health Sciences,
22,pub.1128775909,10.21203/rs.3.rs-35415/v1,,,What is the Role of Chest CT Scan for Pediatric Patient Diagnosis of COVID-19?,Research Square,,,2020-06-25,2020,,,,"All OA; Green, Published",Preprint,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",Fifth Affiliated Hospital of Sun Yat-sen University; Xiangyang Central Hospital; Michigan Medicine,grid.452859.7; grid.452911.a; grid.412590.b,China; China; United States,,0,0,,,,https://www.researchsquare.com/article/rs-35415/v1.pdf,https://app.dimensions.ai/details/publication/pub.1128775909,11 Medical and Health Sciences; 1103 Clinical Sciences,
21,pub.1128745582,10.1002/joa3.12389,,PMC7361598,HRS/EHRA/APHRS/LAHRS/ACC/AHA worldwide practice update for telehealth and arrhythmia monitoring during and after a pandemic,Journal of Arrhythmia,,,2020-06-25,2020,,,,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)","North Shore University Hospital; University of Michigan; Bethel University; Mahidol University; University of Antwerp; Renmin Hospital of Wuhan University; Cedars-Sinai Medical Center; Cooper Medical School of Rowan University; Swiss Institute for Regenerative Medicine; Oregon Health & Science University; Tulane University; Institute of Health Carlos III; Hospital Pró-Cardíaco; Cleveland Clinic; University of California, Los Angeles; Korea University Medical Center; VA Eastern Colorado Health Care System; University of Washington; Consorci Institut D'Investigacions Biomediques August Pi I Sunyer",grid.240382.f; grid.214458.e; grid.418297.1; grid.10223.32; grid.5284.b; grid.412632.0; grid.50956.3f; grid.411897.2; grid.483229.6; grid.5288.7; grid.265219.b; grid.413448.e; grid.413215.0; grid.239578.2; grid.19006.3e; grid.411134.2; grid.280930.0; grid.34477.33; grid.10403.36,United States; United States; United States; Thailand; Belgium; China; United States; United States; Switzerland; United States; United States; Spain; Brazil; United States; United States; South Korea; United States; United States; Spain,,0,0,,,14,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/joa3.12389,https://app.dimensions.ai/details/publication/pub.1128745582,1117 Public Health and Health Services; 11 Medical and Health Sciences,
248,pub.1128393307,10.1080/15548627.2020.1779467,32522067,,"Autophagy as an emerging target for COVID-19: lessons from an old friend, chloroquine",Autophagy,,,2020-06-24,2020,,,1-7,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Strasbourg; University of Michigan,grid.11843.3f; grid.214458.e,France; United States,National Institute of General Medical Sciences; French National Centre for Scientific Research; European Cooperation in Science and Technology; National Agency for Research; European Commission,2,2,,,4,https://www.tandfonline.com/doi/pdf/10.1080/15548627.2020.1779467?needAccess=true,https://app.dimensions.ai/details/publication/pub.1128393307,0601 Biochemistry and Cell Biology; 06 Biological Sciences,
168,pub.1128720612,10.1080/15548627.2020.1782022,32578486,,Autophagy/virophagy: a “disposal strategy” to combat COVID-19,Autophagy,,,2020-06-24,2020,,,1-2,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,0,0,,,4,https://www.tandfonline.com/doi/pdf/10.1080/15548627.2020.1782022?needAccess=true,https://app.dimensions.ai/details/publication/pub.1128720612,0601 Biochemistry and Cell Biology; 06 Biological Sciences,
10,pub.1127606051,10.1002/pmrj.12405,32412176,PMC7273075,Proposed Workflow for Rehabilitation in a Field Hospital Setting during the COVID‐19 Pandemic,PM&R,,,2020-06-24,2020,,,,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,0,0,,,9,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pmrj.12405,https://app.dimensions.ai/details/publication/pub.1127606051,11 Medical and Health Sciences; 1103 Clinical Sciences,
175,pub.1128682245,10.3389/fneur.2020.00640,32655489,PMC7324652,A Contemporary Review of Neurological Sequelae of COVID-19,Frontiers in Neurology,,,2020-06-23,2020,11,,640,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Toronto; Desert Regional Medical Center; Oakland University; University of Michigan–Flint; Universidad Anáhuac Querétaro,grid.17063.33; grid.477247.5; grid.261277.7; grid.48950.30; grid.441448.9,Canada; United States; United States; United States; Mexico,,0,0,,,10,https://www.frontiersin.org/articles/10.3389/fneur.2020.00640/pdf,https://app.dimensions.ai/details/publication/pub.1128682245,1109 Neurosciences; 11 Medical and Health Sciences,
72,pub.1127817231,10.1001/jama.2020.9252,32442244,,Translating Science on COVID-19 to Improve Clinical Care and Support the Public Health Response,JAMA,,,2020-06-23,2020,323,24,2464-2465,Closed,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",Emory University; University of Michigan,grid.189967.8; grid.214458.e,United States; United States,,0,0,,,230,,https://app.dimensions.ai/details/publication/pub.1127817231,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being
