"About the data: Exported on Apr 29, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan. For more information, please see https://app.dimensions.ai/datasources. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
14,pub.1126178897,10.1089/fpsam.2020.0158,32255713,,Maxillofacial Trauma Management During COVID-19: Multidisciplinary Recommendations,JAMA Facial Plastic Surgery,,,2020-04-03,2020,,,,All OA; Gold,Article,"Edwards, Sean P.; Kasten, Steve; Nelson, Christine; Elner, Vic; McKean, Erin","McKean, Erin (University of Michigan; University of Michigan)","Edwards, Sean P. (University of Michigan); Kasten, Steve (University of Michigan); Nelson, Christine (University of Michigan; University of Michigan); Elner, Vic (University of Michigan); McKean, Erin (University of Michigan; University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,2,https://www.liebertpub.com/doi/pdf/10.1089/fpsam.2020.0158,https://app.dimensions.ai/details/publication/pub.1126178897,11 Medical and Health Sciences; 1103 Clinical Sciences,
13,pub.1125949566,10.1016/j.jpainsymman.2020.03.013,32229286,PMC7156808,What Should Palliative Care’s Response be to the COVID-19 Epidemic?,Journal of Pain and Symptom Management,,,2020-03,2020,,,,All OA; Gold,Article,"Powell, Victoria D.; Silveira, Maria J.","Powell, Victoria D. (University of Michigan)","Powell, Victoria D. (University of Michigan); Silveira, Maria J. (University of Michigan)",University of Michigan,grid.214458.e,United States,United States Department of Veterans Affairs,4,4,,,16,http://www.jpsmjournal.com/article/S0885392420301640/pdf,https://app.dimensions.ai/details/publication/pub.1125949566,11 Medical and Health Sciences,
13,pub.1126020192,10.1101/2020.03.28.013607,,,Computational Design of Peptides to Block Binding of the SARS-CoV-2 Spike Protein to Human ACE2,bioRxiv,,,2020-03-31,2020,,,,"All OA; Green, Published",Preprint,"Huang, Xiaoqiang; Pearce, Robin; Zhang, Yang",,"Huang, Xiaoqiang (University of Michigan); Pearce, Robin (University of Michigan); Zhang, Yang (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,5,https://www.biorxiv.org/content/biorxiv/early/2020/03/31/2020.03.28.013607.full.pdf,https://app.dimensions.ai/details/publication/pub.1126020192,1108 Medical Microbiology; 11 Medical and Health Sciences,
13,pub.1126888026,10.1101/2020.04.20.052233,,,Rapid and quantitative detection of COVID-19 markers in micro-liter sized samples,bioRxiv,,,2020-04-22,2020,,,,"All OA; Green, Published",Preprint,"Tan, Xiaotian; Lin, Cory; Zhang, Jie; Oo, Maung Kyaw Khaing; Fan, Xudong",,"Tan, Xiaotian (University of Michigan); Lin, Cory (); Zhang, Jie (); Oo, Maung Kyaw Khaing (); Fan, Xudong (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,4,https://www.biorxiv.org/content/biorxiv/early/2020/04/22/2020.04.20.052233.full.pdf,https://app.dimensions.ai/details/publication/pub.1126888026,10 Technology; 11 Medical and Health Sciences; 1004 Medical Biotechnology; 03 Chemical Sciences; 0301 Analytical Chemistry; 1107 Immunology,
13,pub.1125335553,10.1101/2020.02.29.20029421,,,An epidemiological forecast model and software assessing interventions on COVID-19 epidemic in China,medRxiv,,,2020-03-03,2020,,,2020.02.29.20029421,All OA; Gold,Article,"Song, Peter X; Wang, Lili; Zhou, Yiwang; He, Jie; Zhu, Bin; Wang, Fei; Tang, Lu; Eisenberg, Marisa",,"Song, Peter X (University of Michigan); Wang, Lili (University of Michigan); Zhou, Yiwang (University of Michigan); He, Jie (University of Michigan); Zhu, Bin (); Wang, Fei (); Tang, Lu (University of Pittsburgh); Eisenberg, Marisa (University of Michigan)",University of Michigan; University of Pittsburgh,grid.214458.e; grid.21925.3d,United States; United States,,3,3,,,14,https://www.medrxiv.org/content/medrxiv/early/2020/03/03/2020.02.29.20029421.full.pdf,https://app.dimensions.ai/details/publication/pub.1125335553,1117 Public Health and Health Services; 11 Medical and Health Sciences,
12,pub.1125456333,10.1101/2020.03.02.20030320,,,Preliminary estimation of the novel coronavirus disease (COVID-19) cases in Iran: a modelling analysis based on overseas cases and air travel data,medRxiv,,,2020-03-06,2020,,,2020.03.02.20030320,All OA; Gold,Article,"Zhuang, Zian; Zhao, Shi; Lin, Qianying; Cao, Peihua; Lou, Yijun; Yang, Lin; He, Daihai",,"Zhuang, Zian (Hong Kong Polytechnic University); Zhao, Shi (Chinese University of Hong Kong); Lin, Qianying (University of Michigan); Cao, Peihua (Southern Medical University); Lou, Yijun (Hong Kong Polytechnic University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University)",Hong Kong Polytechnic University; Southern Medical University; University of Michigan; Chinese University of Hong Kong,grid.16890.36; grid.284723.8; grid.214458.e; grid.10784.3a,China; China; United States; China,,1,1,,,4,https://www.medrxiv.org/content/medrxiv/early/2020/03/06/2020.03.02.20030320.full.pdf,https://app.dimensions.ai/details/publication/pub.1125456333,1117 Public Health and Health Services; 11 Medical and Health Sciences,
12,pub.1125816318,10.1101/2020.03.20.000141,,,COVID-19 coronavirus vaccine design using reverse vaccinology and machine learning,bioRxiv,,,2020-03-21,2020,,,,"All OA; Green, Published",Preprint,"Ong, Edison; Wong, Mei U; Huffman, Anthony; He, Yongqun",,"Ong, Edison (University of Michigan); Wong, Mei U (University of Michigan); Huffman, Anthony (University of Michigan); He, Yongqun (University of Michigan)",University of Michigan,grid.214458.e,United States,,1,1,,,41,https://www.biorxiv.org/content/biorxiv/early/2020/03/23/2020.03.20.000141.full.pdf,https://app.dimensions.ai/details/publication/pub.1125816318,1108 Medical Microbiology; 11 Medical and Health Sciences; 0601 Biochemistry and Cell Biology; 06 Biological Sciences,3 Good Health and Well Being
11,pub.1126139289,10.1111/wvn.12439,32246793,,Clinician Mental Health and Well‐Being During Global Healthcare Crises: Evidence Learned From Prior Epidemics for COVID‐19 Pandemic,Worldviews on Evidence-Based Nursing,,,2020-04-22,2020,,,,All OA; Gold,Article,"Jun, Jin; Tucker, Sharon; Melnyk, Bernadette Mazurek",,"Jun, Jin (University of Michigan); Tucker, Sharon (The Ohio State University; The Ohio State University); Melnyk, Bernadette Mazurek (The Ohio State University)",The Ohio State University; University of Michigan,grid.261331.4; grid.214458.e,United States; United States,,1,1,,,12,https://doi.org/10.1111/wvn.12439,https://app.dimensions.ai/details/publication/pub.1126139289,1110 Nursing; 11 Medical and Health Sciences,
11,pub.1126656837,10.1016/j.acra.2020.04.006,32312655,PMC7158834,Navigating “Down Time” During COVID-19,Academic Radiology,,,2020-04,2020,,,,All OA; Gold,Article,"Fessell, David; Garver, Kim; Lexa, Frank","Fessell, David (University of Michigan)","Fessell, David (University of Michigan); Garver, Kim (University of Michigan); Lexa, Frank ()",University of Michigan,grid.214458.e,United States,,0,0,,,,https://doi.org/10.1016/j.acra.2020.04.006,https://app.dimensions.ai/details/publication/pub.1126656837,11 Medical and Health Sciences; 1103 Clinical Sciences,
10,pub.1125032015,10.1101/2020.02.16.20023820,,,Fractal kinetics of COVID-19 pandemic,medRxiv,,,2020-02-20,2020,,,2020.02.16.20023820,All OA; Gold,Article,"Ziff, Robert M.; Ziff, Anna L.",,"Ziff, Robert M. (University of Michigan); Ziff, Anna L. (Duke University)",University of Michigan; Duke University,grid.214458.e; grid.26009.3d,United States; United States,,2,2,,,81,https://www.medrxiv.org/content/medrxiv/early/2020/03/03/2020.02.16.20023820.full.pdf,https://app.dimensions.ai/details/publication/pub.1125032015,11 Medical and Health Sciences; 1103 Clinical Sciences,
10,pub.1126894602,10.1016/j.ijid.2020.04.044,,,Preliminary estimating the reproduction number of the coronavirus disease (COVID-19) outbreak in Republic of Korea and Italy by 5 March 2020,International Journal of Infectious Diseases,,,2020-04,2020,,,,All OA; Gold,Article,"Zhuang, Zian; Zhao, Shi; Lin, Qianying; Cao, Peihua; Lou, Yijun; Yang, Lin; Yang, Shu; He, Daihai; Xiao, Li","Yang, Lin (Hong Kong Polytechnic University)","Zhuang, Zian (Hong Kong Polytechnic University); Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianying (University of Michigan); Cao, Peihua (Southern Medical University); Lou, Yijun (Hong Kong Polytechnic University); Yang, Lin (Hong Kong Polytechnic University); Yang, Shu (Chengdu University of Traditional Chinese Medicine); He, Daihai (Hong Kong Polytechnic University); Xiao, Li (Chengdu University of Traditional Chinese Medicine)",Chinese University of Hong Kong; Chengdu University of Traditional Chinese Medicine; Southern Medical University; Hong Kong Polytechnic University; University of Michigan,grid.10784.3a; grid.411304.3; grid.284723.8; grid.16890.36; grid.214458.e,China; China; China; China; United States,,0,0,,,1,https://doi.org/10.1016/j.ijid.2020.04.044,https://app.dimensions.ai/details/publication/pub.1126894602,0601 Biochemistry and Cell Biology; 06 Biological Sciences,
9,pub.1126696531,10.1148/rycan.2020204011,,,Transitioning to a New Normal after COVID-19: Preparing to Get Back on Track for Cancer Imaging,Radiology Imaging Cancer,,,2020-05-01,2020,2,3,e204011,All OA; Gold,Article,"Luker, Gary D.; Boettcher, Adeline N.",,"Luker, Gary D. (University of Michigan); Boettcher, Adeline N. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,21,https://pubs.rsna.org/doi/pdf/10.1148/rycan.2020204011,https://app.dimensions.ai/details/publication/pub.1126696531,,
9,pub.1126696364,10.1016/j.jtcvs.2020.04.011,,,Adult cardiac surgery during the COVID-19 Pandemic: A Tiered Patient Triage Guidance Statement,Journal of Thoracic and Cardiovascular Surgery,,,2020-04,2020,,,,Closed,Article,"Haft, Jonathan W.; Atluri, Pavan; Alawadi, Gorav; Engelman, Daniel; Grant, Michael C.; Hassan, Ansar; Legare, Jean-Francois; Whitman, Glenn; Arora, Rakesh C.; Taskforce, Society of Thoracic Surgeons COVID-19; Surgery, the Workforce for Adult Cardiac and Vascular","Arora, Rakesh C. (University of Manitoba)","Haft, Jonathan W. (University of Michigan); Atluri, Pavan (University of Pennsylvania); Alawadi, Gorav (University of Virginia); Engelman, Daniel (University of Massachusetts Amherst); Grant, Michael C. (Johns Hopkins University); Hassan, Ansar (Horizon Health Network); Legare, Jean-Francois (Horizon Health Network); Whitman, Glenn (Johns Hopkins University); Arora, Rakesh C. (University of Manitoba); Taskforce, Society of Thoracic Surgeons COVID-19 (University of Michigan; University of Pennsylvania; University of Virginia; University of Massachusetts Amherst; Johns Hopkins University; Horizon Health Network; Johns Hopkins University; University of Manitoba); Surgery, the Workforce for Adult Cardiac and Vascular (University of Michigan; University of Pennsylvania; University of Virginia; University of Massachusetts Amherst; Johns Hopkins University; Horizon Health Network; Johns Hopkins University; University of Manitoba)",Horizon Health Network; Johns Hopkins University; University of Virginia; University of Michigan; University of Massachusetts Amherst; University of Manitoba; University of Pennsylvania,grid.428748.5; grid.21107.35; grid.27755.32; grid.214458.e; grid.266683.f; grid.21613.37; grid.25879.31,Canada; United States; United States; United States; United States; Canada; United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1126696364,11 Medical and Health Sciences; 1103 Clinical Sciences,
9,pub.1125828513,10.1101/2020.03.22.002386,,,A SARS-CoV-2-Human Protein-Protein Interaction Map Reveals Drug Targets and Potential Drug-Repurposing,bioRxiv,,,2020-03-22,2020,,,,"All OA; Green, Published",Preprint,"Gordon, David E.; Jang, Gwendolyn M.; Bouhaddou, Mehdi; Xu, Jiewei; Obernier, Kirsten; O'Meara, Matthew J; Guo, Jeffrey Z.; Swaney, Danielle L.; Tummino, Tia A.; Huttenhain, Ruth; Kaake, Robyn M.; Richards, Alicia L.; Tutuncuoglu, Beril; Foussard, Helene; Batra, Jyoti; Haas, Kelsey; Modak, Maya; Kim, Minkyu; Haas, Paige; Polacco, Benjamin J.; Braberg, Hannes; Fabius, Jacqueline M.; Eckhardt, Manon; Soucheray, Margaret; Bennett, Melanie J.; Cakir, Merve; McGregor, Michael J.; Li, Qiongyu; Naing, Zun Zar Chi; Zhou, Yuan; Peng, Shiming; Kirby, Ilsa T.; Melnyk, James E.; Chorba, John S; Lou, Kevin; Dai, Shizhong A.; Shen, Wenqi; Shi, Ying; Zhang, Ziyang; Barrio-Hernandez, Inigo; Memon, Danish; Hernandez-Armenta, Claudia; Mathy, Christopher J.P.; Perica, Tina; Pilla, Kala B.; Ganesan, Sai J.; Saltzberg, Daniel J.; Ramachandran, Rakesh; Liu, Xi; Rosenthal, Sara B.; Calviello, Lorenzo; Venkataramanan, Srivats; Liboy-Lugo, Jose; Lin, Yizhu; Wankowicz, Stephanie A.; Bohn, Markus; Sharp, Phillip P.; Trenker, Raphael; Young, Janet M.; Cavero, Devin A.; Hiatt, Joseph; Roth, Theo; Rathore, Ujjwal; Subramanian, Advait; Noack, Julia; Hubert, Mathieu; Roesch, Ferdinand; Vallet, Thomas; Meyer, Björn; White, Kris M.; Miorin, Lisa; Rosenberg, Oren S.; Verba, Kliment A.; Agard, David; Ott, Melanie; Emerman, Michael; Ruggero, Davide; Garc&amp;iacute-Sastre, Adolfo; Jura, Natalia; von Zastrow, Mark; Taunton, Jack; Ashworth, Alan; Schwartz, Olivier; Vignuzzi, Marco; d'Enfert, Christophe; Mukherjee, Shaeri; Jacobson, Matt; Malik, Harmit S.; Fujimori, Danica G; Ideker, Trey; Craik, Charles S; Floor, Stephen; Fraser, James S.; Gross, John; Sali, Andrej; Kortemme, Tanja; Beltrao, Pedro; Shokat, Kevan; Shoichet, Brian K.; Krogan, Nevan J.",,"Gordon, David E. (University of California, San Francisco); Jang, Gwendolyn M. (University of California, San Francisco); Bouhaddou, Mehdi (University of California, San Francisco); Xu, Jiewei (University of California, San Francisco); Obernier, Kirsten (University of California, San Francisco); O'Meara, Matthew J (University of Michigan); Guo, Jeffrey Z. (University of California, San Francisco); Swaney, Danielle L. (University of California, San Francisco); Tummino, Tia A. (University of California, San Francisco); Huttenhain, Ruth (University of California, San Francisco); Kaake, Robyn M. (University of California, San Francisco); Richards, Alicia L. (University of California, San Francisco); Tutuncuoglu, Beril (University of California, San Francisco); Foussard, Helene (University of California, San Francisco); Batra, Jyoti (University of California, San Francisco); Haas, Kelsey (University of California, San Francisco); Modak, Maya (University of California, San Francisco); Kim, Minkyu (University of California, San Francisco); Haas, Paige (University of California, San Francisco); Polacco, Benjamin J. (University of California, San Francisco); Braberg, Hannes (University of California, San Francisco); Fabius, Jacqueline M. (University of California, San Francisco); Eckhardt, Manon (University of California, San Francisco); Soucheray, Margaret (University of California, San Francisco); Bennett, Melanie J. (University of California, San Francisco); Cakir, Merve (University of California, San Francisco); McGregor, Michael J. (University of California, San Francisco); Li, Qiongyu (University of California, San Francisco); Naing, Zun Zar Chi (University of California, San Francisco); Zhou, Yuan (University of California, San Francisco); Peng, Shiming (University of California, San Francisco); Kirby, Ilsa T. (University of California, San Francisco); Melnyk, James E. (University of California, San Francisco); Chorba, John S (University of California, San Francisco); Lou, Kevin (University of California, San Francisco); Dai, Shizhong A. (University of California, San Francisco); Shen, Wenqi (University of California, San Francisco); Shi, Ying (University of California, San Francisco); Zhang, Ziyang (University of California, San Francisco); Barrio-Hernandez, Inigo (); Memon, Danish (); Hernandez-Armenta, Claudia (); Mathy, Christopher J.P. (University of California, San Francisco); Perica, Tina (University of California, San Francisco); Pilla, Kala B. (University of California, San Francisco); Ganesan, Sai J. (University of California, San Francisco); Saltzberg, Daniel J. (University of California, San Francisco); Ramachandran, Rakesh (University of California, San Francisco); Liu, Xi (University of California, San Francisco); Rosenthal, Sara B. (University of California, San Diego); Calviello, Lorenzo (University of California, San Francisco); Venkataramanan, Srivats (University of California, San Francisco); Liboy-Lugo, Jose (University of California, San Francisco); Lin, Yizhu (University of California, San Francisco); Wankowicz, Stephanie A. (University of California, San Francisco); Bohn, Markus (University of California, San Francisco); Sharp, Phillip P. (University of California, San Francisco); Trenker, Raphael (University of California, San Francisco); Young, Janet M. (Fred Hutchinson Cancer Research Center); Cavero, Devin A. (University of California, San Francisco); Hiatt, Joseph (University of California, San Francisco); Roth, Theo (University of California, San Francisco); Rathore, Ujjwal (University of California, San Francisco); Subramanian, Advait (University of California, San Francisco); Noack, Julia (University of California, San Francisco); Hubert, Mathieu (); Roesch, Ferdinand (); Vallet, Thomas (); Meyer, Björn (); White, Kris M. (Icahn School of Medicine at Mount Sinai); Miorin, Lisa (Icahn School of Medicine at Mount Sinai); Rosenberg, Oren S. (University of California, San Francisco); Verba, Kliment A. (University of California, San Francisco); Agard, David (University of California, San Francisco); Ott, Melanie (University of California, San Francisco); Emerman, Michael (Fred Hutchinson Cancer Research Center); Ruggero, Davide (University of California, San Francisco); Garc&amp;iacute-Sastre, Adolfo (Icahn School of Medicine at Mount Sinai); Jura, Natalia (University of California, San Francisco); von Zastrow, Mark (University of California, San Francisco); Taunton, Jack (University of California, San Francisco); Ashworth, Alan (University of California, San Francisco); Schwartz, Olivier (); Vignuzzi, Marco (); d'Enfert, Christophe (); Mukherjee, Shaeri (University of California, San Francisco); Jacobson, Matt (University of California, San Francisco); Malik, Harmit S. (Fred Hutchinson Cancer Research Center); Fujimori, Danica G (University of California, San Francisco); Ideker, Trey (University of California, San Diego); Craik, Charles S (University of California, San Francisco); Floor, Stephen (University of California, San Francisco); Fraser, James S. (University of California, San Francisco); Gross, John (University of California, San Francisco); Sali, Andrej (University of California, San Francisco); Kortemme, Tanja (University of California, San Francisco); Beltrao, Pedro (); Shokat, Kevan (University of California, San Francisco); Shoichet, Brian K. (University of California, San Francisco); Krogan, Nevan J. (University of California, San Francisco)","Fred Hutchinson Cancer Research Center; University of Michigan; University of California, San Diego; Icahn School of Medicine at Mount Sinai; University of California, San Francisco",grid.270240.3; grid.214458.e; grid.266100.3; grid.59734.3c; grid.266102.1,United States; United States; United States; United States; United States,,22,22,,,3248,https://www.biorxiv.org/content/biorxiv/early/2020/03/27/2020.03.22.002386.full.pdf,https://app.dimensions.ai/details/publication/pub.1125828513,1108 Medical Microbiology; 11 Medical and Health Sciences; 0601 Biochemistry and Cell Biology; 06 Biological Sciences,3 Good Health and Well Being
9,pub.1126504543,10.1016/j.eururo.2020.03.027,32279903,PMC7146681,Considerations in the Triage of Urologic Surgeries During the COVID-19 Pandemic,European Urology,,,2020-04,2020,,,,All OA; Gold,Article,"Stensland, Kristian D.; Morgan, Todd M.; Moinzadeh, Alireza; Lee, Cheryl T.; Briganti, Alberto; Catto, James W.F.; Canes, David","Canes, David (Lahey Hospital and Medical Center)","Stensland, Kristian D. (Lahey Hospital and Medical Center); Morgan, Todd M. (University of Michigan); Moinzadeh, Alireza (Lahey Hospital and Medical Center); Lee, Cheryl T. (The Ohio State University); Briganti, Alberto (); Catto, James W.F. (University of Sheffield); Canes, David (Lahey Hospital and Medical Center)",The Ohio State University; University of Michigan; Lahey Hospital and Medical Center; University of Sheffield,grid.261331.4; grid.214458.e; grid.415731.5; grid.11835.3e,United States; United States; United States; United Kingdom,,3,3,,,1,https://doi.org/10.1016/j.eururo.2020.03.027,https://app.dimensions.ai/details/publication/pub.1126504543,1117 Public Health and Health Services; 11 Medical and Health Sciences,
9,pub.1126184017,10.1016/j.radonc.2020.04.001,,,Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement,Radiotherapy and Oncology,,,2020-04,2020,,,,All OA; Gold,Article,"Guckenberger, Matthias; Belka, Claus; Bezjak, Andrea; Bradley, Jeffrey; Daly, Megan E.; DeRuysscher, Dirk; Dziadziuszko, Rafal; Faivre-Finn, Corinne; Flentje, Michael; Gore, Elizabeth; Higgins, Kristin A.; Iyengar, Puneeth; Kavanagh, Brian D; Kumar, Sameera; Le Pechoux, Cecile; Lievens, Yolande; Lindberg, Karin; McDonald, Fiona; Ramella, Sara; Rengan, Ramesh; Ricardi, Umberto; Rimner, Andreas; Rodrigues, George B.; Schild, Steven E.; Senan, Suresh; Simone, Charles B.; Slotman, Ben J.; Stuschke, Martin; Videtic, Greg; Widder, Joachim; Yom, Sue S.; Palma, David","Guckenberger, Matthias ","Guckenberger, Matthias (); Belka, Claus (Ludwig Maximilian University of Munich); Bezjak, Andrea (University of Toronto); Bradley, Jeffrey (Emory University); Daly, Megan E. (University of Michigan); DeRuysscher, Dirk (Maastricht University Medical Centre); Dziadziuszko, Rafal (Medical University of Gdansk); Faivre-Finn, Corinne (Christie Hospital NHS Foundation Trust); Flentje, Michael (University Hospital Würzburg); Gore, Elizabeth (University of Michigan); Higgins, Kristin A. (Emory University); Iyengar, Puneeth (The University of Texas Southwestern Medical Center); Kavanagh, Brian D (University of Colorado Anschutz Medical Campus); Kumar, Sameera (Temple University Health System); Le Pechoux, Cecile (Institut Gustave Roussy); Lievens, Yolande (Ghent University); Lindberg, Karin (Karolinska University Hospital); McDonald, Fiona (Royal Marsden Hospital); Ramella, Sara (Campus Bio-Medico University); Rengan, Ramesh (University of Washington); Ricardi, Umberto (University of Turin); Rimner, Andreas (Memorial Sloan Kettering Cancer Center); Rodrigues, George B. (Western University); Schild, Steven E. (Mayo Clinic); Senan, Suresh (); Simone, Charles B. (Memorial Sloan Kettering Cancer Center); Slotman, Ben J. (); Stuschke, Martin (University of Duisburg-Essen); Videtic, Greg (Case Western Reserve University); Widder, Joachim (Medical University of Vienna); Yom, Sue S. (University of California, San Francisco); Palma, David (Western University)","Royal Marsden Hospital; Ghent University; Institut Gustave Roussy; Medical University of Gdansk; Emory University; Medical University of Vienna; University of Toronto; Christie Hospital NHS Foundation Trust; University of Colorado Anschutz Medical Campus; Memorial Sloan Kettering Cancer Center; University Hospital Würzburg; University of Duisburg-Essen; Temple University Health System; University of California, San Francisco; Western University; Karolinska University Hospital; The University of Texas Southwestern Medical Center; Case Western Reserve University; University of Turin; Ludwig Maximilian University of Munich; University of Michigan; University of Washington; Mayo Clinic; Campus Bio-Medico University; Maastricht University Medical Centre",grid.424926.f; grid.5342.0; grid.14925.3b; grid.11451.30; grid.189967.8; grid.22937.3d; grid.17063.33; grid.412917.8; grid.430503.1; grid.51462.34; grid.411760.5; grid.5718.b; grid.412530.1; grid.266102.1; grid.39381.30; grid.24381.3c; grid.267313.2; grid.67105.35; grid.7605.4; grid.5252.0; grid.214458.e; grid.34477.33; grid.417468.8; grid.9657.d; grid.412966.e,United Kingdom; Belgium; France; Poland; United States; Austria; Canada; United Kingdom; United States; United States; Germany; Germany; United States; United States; Canada; Sweden; United States; United States; Italy; Germany; United States; United States; United States; Italy; Netherlands,,0,0,,,120,https://doi.org/10.1016/j.radonc.2020.04.001,https://app.dimensions.ai/details/publication/pub.1126184017,11 Medical and Health Sciences; 1112 Oncology and Carcinogenesis,
9,pub.1124648072,10.15171/ijoem.2020.1921,,,The Novel Coronavirus: A Bird’s Eye View,The International Journal of Occupational and Environmental Medicine,,,2020-02,2020,0,0,1921-65-71,All OA; Gold,Article,"Habibzadeh, Parham; Stoneman, Emily K",,"Habibzadeh, Parham (Shiraz University of Medical Sciences); Stoneman, Emily K (University of Michigan)",University of Michigan; Shiraz University of Medical Sciences,grid.214458.e; grid.412571.4,United States; Iran,,0,0,,,8,https://www.theijoem.com/ijoem/index.php/ijoem/article/download/1921/1195,https://app.dimensions.ai/details/publication/pub.1124648072,1117 Public Health and Health Services; 11 Medical and Health Sciences,
8,pub.1125929468,10.1213/ane.0000000000004831,32221171,PMC7172565,Neuraxial procedures in COVID-19 positive parturients: a review of current reports.,Anesthesia & Analgesia,,,2020-03,2020,,,1,Closed,Article,"Bauer, Melissa E.; Chiware, Ruth; Pancaro, Carlo",,"Bauer, Melissa E. (University of Michigan); Chiware, Ruth (University of Michigan); Pancaro, Carlo (University of Michigan)",University of Michigan,grid.214458.e,United States,,2,2,,,3,,https://app.dimensions.ai/details/publication/pub.1125929468,1109 Neurosciences; 11 Medical and Health Sciences; 1103 Clinical Sciences,
8,pub.1125608760,10.7326/m20-0907,32160273,PMC7081177,How Should U.S. Hospitals Prepare for Coronavirus Disease 2019 (COVID-19)?,Annals of Internal Medicine,,,2020-03-11,2020,,,,All OA; Gold,Article,"Chopra, Vineet; Toner, Eric; Waldhorn, Richard; Washer, Laraine",,"Chopra, Vineet (University of Michigan); Toner, Eric (Johns Hopkins University); Waldhorn, Richard (Georgetown University); Washer, Laraine (University of Michigan)",Georgetown University; Johns Hopkins University; University of Michigan,grid.213910.8; grid.21107.35; grid.214458.e,United States; United States; United States,,8,8,,,108,https://annals.org/acp/content_public/journal/aim/0/aime202006020-m200907.pdf,https://app.dimensions.ai/details/publication/pub.1125608760,11 Medical and Health Sciences,
7,pub.1124769413,10.1101/2020.02.06.20020941,,,Analysis of the epidemic growth of the early 2019-nCoV outbreak using internationally confirmed cases,medRxiv,,,2020-02-09,2020,,,2020.02.06.20020941,Closed,Article,"Zhao, Qingyuan; Chen, Yang; Small, Dylan S",,"Zhao, Qingyuan (University of Cambridge); Chen, Yang (University of Michigan); Small, Dylan S (University of Pennsylvania)",University of Cambridge; University of Pennsylvania; University of Michigan,grid.5335.0; grid.25879.31; grid.214458.e,United Kingdom; United States; United States,,3,3,,,21,,https://app.dimensions.ai/details/publication/pub.1124769413,1117 Public Health and Health Services; 11 Medical and Health Sciences,
